2023-04-22 20:41:55.428158-03:00, 1415238.710614483, A111ZZN
2023-04-22 20:41:55.796746-03:00, 1415239.056643922, AA000AA
2023-04-22 20:42:02.437938-03:00, 1415245.497085234, MWW369
2023-04-22 20:42:02.437938-03:00, 1415245.497085234, A111ZZN
2023-04-22 20:42:03.821279-03:00, 1415246.777579038, AA000AA
2023-04-22 20:42:03.821279-03:00, 1415246.777579038, MWW365
2023-04-22 20:42:05.388941-03:00, 1415248.584064143, MWW369
2023-04-22 20:42:10.424761-03:00, 1415253.639263962, MWW369
2023-04-22 20:42:10.424761-03:00, 1415253.639263962, A111ZZN
2023-04-22 20:42:11.110657-03:00, 1415254.379644394, AA000AA
2023-04-22 20:42:17.244031-03:00, 1415260.556634385, A111ZZN
2023-04-22 20:42:17.244031-03:00, 1415260.556634385, MWW369
2023-04-22 20:42:17.912106-03:00, 1415261.188902708, MWW369
2023-04-22 20:42:17.912106-03:00, 1415261.188902708, AA000AA
2023-04-22 20:42:19.459110-03:00, 1415262.753468905, MWW369
2023-04-22 20:42:19.756153-03:00, 1415263.086652618, AA000AA
2023-04-22 20:42:24.146981-03:00, 1415267.440094239, MWW369
2023-04-22 20:42:24.763777-03:00, 1415268.072552521, AA000AA
2023-04-22 20:42:25.133384-03:00, 1415268.418934431, A111ZZN
2023-04-22 20:42:26.451333-03:00, 1415269.722379643, MWW369
2023-04-22 20:42:29.189934-03:00, 1415272.524705875, AA000AA
2023-04-22 20:42:31.512079-03:00, 1415274.811894447, MWW369
2023-04-22 20:42:31.855831-03:00, 1415275.133634561, AA000AA
2023-04-22 20:42:33.123553-03:00, 1415276.397443496, MWW369
2023-04-22 20:42:34.311173-03:00, 1415277.642723686, AA000AA
2023-04-22 20:42:38.593582-03:00, 1415281.904535294, MWW369
2023-04-22 20:42:38.932397-03:00, 1415282.216538282, A111ZZN
2023-04-22 20:42:39.252746-03:00, 1415282.558361841, AA000AA
2023-04-22 20:42:40.488929-03:00, 1415283.767289238, MWW369
2023-04-22 20:42:43.615772-03:00, 1415286.903288134, AA000AA
2023-04-22 20:42:45.621954-03:00, 1415288.918589544, MWW369
2023-04-22 20:42:45.621954-03:00, 1415288.918589544, A111ZZN
2023-04-22 20:42:46.408482-03:00, 1415289.68301413, AA000AA
2023-04-22 20:42:47.649292-03:00, 1415290.911216594, MWW369
2023-04-22 20:42:52.639807-03:00, 1415295.932768893, MWW369
2023-04-22 20:42:53.294853-03:00, 1415296.572553594, AA000AA
2023-04-22 20:42:59.595790-03:00, 1415302.883250124, MWW369
2023-04-22 20:42:59.595790-03:00, 1415302.883250124, A111ZZN
2023-04-22 20:43:00.299946-03:00, 1415303.583236094, AA000AA
2023-04-22 20:43:02.097806-03:00, 1415304.854277156, MWW369
2023-04-22 20:43:07.785627-03:00, 1415311.083511372, A111ZZN
2023-04-22 20:43:08.444682-03:00, 1415311.738210183, AA000AA
2023-04-22 20:43:09.636842-03:00, 1415312.949307569, MWW369
2023-04-22 20:43:09.975468-03:00, 1415313.261381936, AA000AA
2023-04-22 20:43:14.524576-03:00, 1415317.818302035, MWW369
2023-04-22 20:43:14.858964-03:00, 1415318.146292368, A111ZZN
2023-04-22 20:43:15.195068-03:00, 1415318.482444601, AA000AA
2023-04-22 20:43:15.195068-03:00, 1415318.482444601, MWW369
2023-04-22 20:43:16.684848-03:00, 1415319.983107195, MWW369
2023-04-22 20:43:19.869507-03:00, 1415323.185952003, AA000AA
2023-04-22 20:43:23.514600-03:00, 1415326.792229229, MWW369
2023-04-22 20:43:24.337682-03:00, 1415327.677473689, AA000AA
2023-04-22 20:43:28.277643-03:00, 1415331.542700392, MWW369
2023-04-22 20:43:28.937167-03:00, 1415332.206302986, A111ZZN
2023-04-22 20:43:29.481135-03:00, 1415332.561736245, MWW369
2023-04-22 20:43:30.414647-03:00, 1415333.720844025, MWW369
2023-04-22 20:43:33.451112-03:00, 1415336.79140765, AA000AA
2023-04-22 20:43:35.728952-03:00, 1415339.02094144, A111ZZN
